Handle,Title,Body (HTML),Vendor,ORDEN,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
reposapie-pasajero-izquierdo-pulsar-200ns-crown,"REPOSAPIE PASAJERO IZQUIERDO PULSAR-200NS ""CROWN""",,600012733,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2507.0,0.0,shopify,0,deny,manual,10840.00,,TRUE,TRUE,600012733,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-pasajero-derecho-pulsar-200ns-crown,"REPOSAPIE PASAJERO DERECHO PULSAR-200NS ""CROWN""",,600012732,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2506.0,0.0,shopify,0,deny,manual,10840.00,,TRUE,TRUE,600012732,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-conductor-izquierdo-pulsar-200ns-crown,"REPOSAPIE CONDUCTOR IZQUIERDO PULSAR-200NS ""CROWN""",,600012731,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2505.0,0.0,shopify,0,deny,manual,12550.00,,TRUE,TRUE,600012731,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-conductor-derecho-pulsar-200ns-crown,"REPOSAPIE CONDUCTOR DERECHO PULSAR-200NS ""CROWN""",,600012730,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2504.0,0.0,shopify,0,deny,manual,12550.00,,TRUE,TRUE,600012730,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-pasajero-izquierdo-inyeccion-fz-16-crown,"REPOSAPIE PASAJERO IZQUIERDO (INYECCION) FZ-16 ""CROWN""",,600012718,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2503.0,0.0,shopify,0,deny,manual,6995.00,,TRUE,TRUE,600012718,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-pasajero-derecho-inyeccion-fz-16-crown,"REPOSAPIE PASAJERO DERECHO (INYECCION) FZ-16 ""CROWN""",,600012717,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2502.0,0.0,shopify,0,deny,manual,6995.00,,TRUE,TRUE,600012717,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-trasero-boxer-ct100-tec-crown,"REPOSAPIE TRASERO BOXER CT100 TEC ""CROWN""",,600012710,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2501.0,0.0,shopify,0,deny,manual,9980.00,,TRUE,TRUE,600012710,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-delantero-trasero-cbf-150-cronw,"REPOSAPIE DELANTERO/TRASERO CBF-150 ""CRONW""",,600012705,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2500.0,0.0,shopify,0,deny,manual,13400.00,,TRUE,TRUE,600012705,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-central-izquierdo-completo-eco-100-crown,"REPOSAPIE CENTRAL IZQUIERDO COMPLETO ECO-100  ""CROWN""",,600012701,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2499.0,0.0,shopify,0,deny,manual,5520.00,,TRUE,TRUE,600012701,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-central-derecho-completo-eco-100-crown,"REPOSAPIE CENTRAL DERECHO COMPLETO ECO-100 ""CROWN""",,600012700,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2498.0,0.0,shopify,0,deny,manual,5520.00,,TRUE,TRUE,600012700,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
porta-sprocket-pulsar-135ls-crown,"PORTA SPROCKET PULSAR-135LS ""CROWN""",,600012560,#N/A,,Producto,"Andina, Porta, Porta Sprocket, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2497.0,0.0,shopify,0,deny,manual,31000.00,,TRUE,TRUE,600012560,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
porta-sprocket-cb-110-crown-1,"PORTA SPROCKET CB-110 ""CROWN""",,600012541,#N/A,,Producto,"Andina, Porta, Porta Sprocket, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2496.0,0.0,shopify,0,deny,manual,37950.00,,TRUE,TRUE,600012541,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
porta-sprocket-eco-deluxe-crown-1,"PORTA SPROCKET ECO DELUXE ""CROWN""",,600012540,#N/A,,Producto,"Andina, Porta, Porta Sprocket, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2495.0,0.0,shopify,0,deny,manual,24995.00,,TRUE,TRUE,600012540,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-velocimetro-discover-125-crown,"PIÑON VELOCIMETRO DISCOVER-125+ ""CROWN""",,600012495,#N/A,,Producto,"Andina, Disco, Piñones, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2494.0,0.0,shopify,0,deny,manual,2800.00,,TRUE,TRUE,600012495,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-velocimetro-boxer-ct100-crown,"PIÑON VELOCIMETRO BOXER CT100 ""CROWN""",,600012490,#N/A,,Producto,"Andina, Piñones, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2493.0,0.0,shopify,0,deny,manual,2100.00,,TRUE,TRUE,600012490,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-fuerza-fz-16-crown,"PIÑON FUERZA FZ-16 ""CROWN""",,600012488,#N/A,,Producto,"Andina, Piñones, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2492.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600012488,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-fuerza-eco-100-crown,"PIÑON FUERZA ECO-100 ""CROWN""",,600012480,#N/A,,Producto,"Andina, Piñones, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2490.0,0.0,shopify,0,deny,manual,18900.00,,TRUE,TRUE,600012480,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pedal-freno-eco-deluxe-crown,"PEDAL FRENO ECO DELUXE ""CROWN""",,600012435,#N/A,,Producto,"Andina, Pedal, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2489.0,0.0,shopify,0,deny,manual,15250.00,,TRUE,TRUE,600012435,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pedal-arranque-tvs-100-sport-crown,"PEDAL ARRANQUE TVS-100 SPORT ""CROWN""",,600012425,#N/A,,Producto,"Andina, Pedal, Pedales, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2488.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600012425,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pata-lateral-discover-125-st-crown-1,"PATA LATERAL DISCOVER-125 ST ""CROWN""",,600012415,#N/A,,Producto,"Andina, Disco, Pata Lateral, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2487.0,0.0,shopify,0,deny,manual,10975.00,,TRUE,TRUE,600012415,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pata-lateral-pulsar-135ls-crown,"PATA LATERAL PULSAR-135LS ""CROWN""",,600012410,#N/A,,Producto,"Andina, Pata Lateral, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2486.0,0.0,shopify,0,deny,manual,9980.00,,TRUE,TRUE,600012410,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pata-lateral-cb-110-crown-1,"PATA LATERAL CB-110 ""CROWN""",,600012405,#N/A,,Producto,"Andina, Pata Lateral, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2485.0,0.0,shopify,0,deny,manual,10920.00,,TRUE,TRUE,600012405,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
o-ring-culatin-pulsar-200ns-crown-1,"O-RING CULATIN PULSAR-200NS ""CROWN""",,600012385,#N/A,,Producto,"Andina, O, O-Ring, Productos, Repuestos, Ring",FALSE,Title,Default Title,,,,,,,,2484.0,0.0,shopify,0,deny,manual,4950.00,,TRUE,TRUE,600012385,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
munon-de-crank-splendor-crown-1,"MUÑON DE CRANK SPLENDOR ""CROWN""",,600012375,#N/A,,Producto,"Andina, Muñón de Crank, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2483.0,0.0,shopify,0,deny,manual,7300.00,,TRUE,TRUE,600012375,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
medidor-combustible-pulsar-135-ls-genuine-bajaj,MEDIDOR COMBUSTIBLE PULSAR 135 LS (GENUINE BAJAJ),,600012370,#N/A,,Producto,"Andina, Medidor de Combustible, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2482.0,0.0,shopify,0,deny,manual,27500.00,,TRUE,TRUE,600012370,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
manigueta-izquierda-pulsar-135-crown,"MANIGUETA IZQUIERDA PULSAR-135 ""CROWN""",,600012340,#N/A,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2481.0,0.0,shopify,0,deny,manual,4975.00,,TRUE,TRUE,600012340,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
manigueta-derecha-freno-banda-cb-110-crown-1,"MANIGUETA DERECHA (FRENO BANDA) CB-110 ""CROWN""",,600012304,795,,Producto,"110, Andina, CB, Manigueta, Maniguetas, Productos, Repuestos",TRUE,Title,Default Title,,,,,,,,2480.0,0.0,shopify,1,deny,manual,4995.00,,TRUE,TRUE,600012304,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/600012304_eecdbcdf-69ce-44e7-8431-9616dc6798f7.jpg?v=1752167005,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
mango-derecho-izquierdo-boxer-crown,"MANGO DERECHO/IZQUIERDO BOXER ""CROWN""",,600011865,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2479.0,0.0,shopify,0,deny,manual,6200.00,,TRUE,TRUE,600011865,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
mango-derecho-izquierdo-eco-100-crown,"MANGO DERECHO/IZQUIERDO ECO-100 ""CROWN""",,600011860,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2478.0,0.0,shopify,0,deny,manual,6100.00,,TRUE,TRUE,600011860,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-guia-tensor-cadenilla-boxer-ct100-crown,"KIT GUIA TENSOR CADENILLA BOXER-CT100 ""CROWN""",,600011771,#N/A,,Producto,"Andina, Cadenilla, Cadenillas, Guías, Kit, Kit Guías Tensor, Productos, Repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,2477.0,0.0,shopify,0,deny,manual,7700.00,,TRUE,TRUE,600011771,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-discos-clutch-fz-16-x-4-pcs-crown,"KIT DISCOS CLUTCH FZ-16 X 4 PCS ""CROWN""",,600011750,#N/A,,Producto,"Andina, Clutch, Disco, Kit, Kit Discos, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2476.0,0.0,shopify,0,deny,manual,13995.00,,TRUE,TRUE,600011750,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
insulador-carburador-cbf-150-crown-1,"INSULADOR CARBURADOR CBF-150 ""CROWN""",,600011720,#N/A,,Producto,"Andina, Carburadores, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2475.0,0.0,shopify,0,deny,manual,21000.00,,TRUE,TRUE,600011720,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
filtro-de-aire-espuma-pulsar-135-ls-crown,"FILTRO DE AIRE (ESPUMA) PULSAR-135 LS ""CROWN""",,600011630,#N/A,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2474.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600011630,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
filtro-de-aceite-pulsar-200ns-crown,"FILTRO DE ACEITE PULSAR-200NS ""CROWN""",,600011620,#N/A,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2473.0,0.0,shopify,0,deny,manual,2670.00,,TRUE,TRUE,600011620,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
filtro-de-aire-eco-deluxe-crown,"FILTRO DE AIRE ECO DELUXE ""CROWN""",,600011570,#N/A,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2472.0,0.0,shopify,0,deny,manual,6700.00,,TRUE,TRUE,600011570,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
eje-pinon-salida-fz-16-crown-1,"EJE PIÑON SALIDA FZ-16 ""CROWN""",,600011525,#N/A,,Producto,"Andina, Eje, Ejes Piñón, Piñones, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2471.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600011525,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
eje-de-cambios-libero-125-crown-1,"EJE DE CAMBIOS LIBERO-125 ""CROWN""",,600011498,#N/A,,Producto,"Andina, Eje, Ejes Cambios, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2470.0,0.0,shopify,0,deny,manual,16700.00,,TRUE,TRUE,600011498,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
corona-arana-clutch-fz-16-crown,"CORONA ARAÑA CLUTCH FZ-16 ""CROWN""",,600011256,#N/A,,Producto,"Andina, Araña de Clutch, Clutch, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2469.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600011256,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
corona-arana-clutch-cb-110-crown,"CORONA ARAÑA CLUTCH CB-110 ""CROWN""",,600011245,#N/A,,Producto,"Andina, Araña de Clutch, Clutch, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2468.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600011245,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
caucho-campana-pulsar-200ns-crown,"CAUCHO CAMPANA PULSAR-200NS ""CROWN""",,600011000,297,,Producto,"180, Andina, Campana, Caucho, Cauchos, Productos, Pulsar, Repuestos",TRUE,Title,Default Title,,,,,,,,2467.0,0.0,shopify,42,deny,manual,5800.00,,TRUE,TRUE,600011000,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/600011000_efd7f81f-e6d6-48fb-aa7f-57e920582071.jpg?v=1752167014,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
canastilla-caja-izquierda-pulsar-135-ls-crown,"CANASTILLA CAJA IZQUIERDA PULSAR-135 LS ""CROWN""",,600010832,#N/A,,Producto,"Andina, Canastilla, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2466.0,0.0,shopify,0,deny,manual,2200.00,,TRUE,TRUE,600010832,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
cadenilla-distribucion-3x4x94l-pulsar-200ns-crown,"CADENILLA DISTRIBUCION (3X4X94L) PULSAR-200NS ""CROWN""",,600010820,#N/A,,Producto,"Andina, Cadenilla, Cadenillas, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2465.0,0.0,shopify,0,deny,manual,16470.00,,TRUE,TRUE,600010820,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
bomba-de-aceite-fz-16-crown-1,"BOMBA DE ACEITE FZ-16 ""CROWN""",,600010405,#N/A,,Producto,"Andina, Bombas, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2464.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600010405,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
bomba-de-aceite-libero-125-crown-1,"BOMBA DE ACEITE LIBERO-125 ""CROWN""",,600010403,#N/A,,Producto,"Andina, Bombas, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2463.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600010403,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
balancin-admision-escape-discover-125st-crown-1,"BALANCIN ADMISION ESCAPE DISCOVER-125ST ""CROWN""",,600010181,#N/A,,Producto,"Andina, Balancines, Disco, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2462.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600010181,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
arbol-de-levas-libero-125-crown-1,"ARBOL DE LEVAS LIBERO-125 ""CROWN""",,600010145,#N/A,,Producto,"Andina, DE, Levas, Productos, Repuestos, Árboles de levas",FALSE,Title,Default Title,,,,,,,,2461.0,0.0,shopify,0,deny,manual,31600.00,,TRUE,TRUE,600010145,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
arbol-de-levas-con-balineras-cbf-150-crown,"ARBOL DE LEVAS CON BALINERAS CBF-150 ""CROWN""",,600010120,#N/A,,Producto,"Andina, Balinera, Balineras, DE, Levas, Productos, Repuestos, Árboles de levas",FALSE,Title,Default Title,,,,,,,,2460.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600010120,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-reparacion-clutch-de-una-via-pulsar-135-ls-crown,"KIT REPARACION CLUTCH DE UNA VIA PULSAR-135 LS ""CROWN""",,600011835,#N/A,,Producto,"Andina, Clutch, Kit, Kit Reparación, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2457.0,0.0,shopify,0,deny,manual,3995.00,,TRUE,TRUE,600011835,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-guia-tensor-cadenilla-libero-110-crown-1,"KIT GUIA TENSOR CADENILLA LIBERO-110 ""CROWN""",,600011778,#N/A,,Producto,"Andina, Cadenilla, Cadenillas, Guías, Kit, Kit Guías Tensor, Productos, Repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,2456.0,0.0,shopify,0,deny,manual,8100.00,,TRUE,TRUE,600011778,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-guia-valvula-adm-esc-boxer-crown,"KIT GUIA VALVULA ADM/ESC BOXER ""CROWN""",,600011790,#N/A,,Producto,"Andina, Guías, Kit, Kit Guías Tensor, Productos, Repuestos, Válvulas Plus",FALSE,Title,Default Title,,,,,,,,2455.0,0.0,shopify,0,deny,manual,4950.00,,TRUE,TRUE,600011790,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
gato-central-eco-deluxe-crown-1,"GATO CENTRAL ECO DELUXE ""CROWN""",,600011645,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2454.0,0.0,shopify,0,deny,manual,33200.00,,TRUE,TRUE,600011645,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
filtro-de-aceite-eco-deluxe-crown-1,"FILTRO DE ACEITE ECO DELUXE ""CROWN""",,600011615,#N/A,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2453.0,0.0,shopify,0,deny,manual,1120.00,,TRUE,TRUE,600011615,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
filtro-de-aire-cbf-150-crown,"FILTRO DE AIRE CBF-150 ""CROWN""",,600011573,#N/A,,Producto,"Andina, Filtro, Filtros, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2452.0,0.0,shopify,0,deny,manual,4995.00,,TRUE,TRUE,600011573,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
eje-pasador-de-gato-cd-100-crown,"EJE PASADOR DE GATO CD-100 ""CROWN""",,600011540,#N/A,,Producto,"Andina, Eje, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2451.0,0.0,shopify,0,deny,manual,4150.00,,TRUE,TRUE,600011540,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
eje-pedal-arranque-tvs-100-sport-crown-1,"EJE PEDAL ARRANQUE TVS-100 SPORT ""CROWN""",,600011550,#N/A,,Producto,"Andina, Eje, Ejes Pedal, Pedal, Pedales, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2450.0,0.0,shopify,0,deny,manual,17900.00,,TRUE,TRUE,600011550,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
caucho-posapie-delantero-tvs-100-sport-crown,"CAUCHO POSAPIE DELANTERO TVS-100 SPORT ""CROWN""",,600011010,#N/A,,Producto,"Andina, Caucho, Cauchos, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2449.0,0.0,shopify,0,deny,manual,3870.00,,TRUE,TRUE,600011010,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
caucho-posapie-delantero-cb-110-crown,"CAUCHO POSAPIE DELANTERO CB-110 ""CROWN""",,600011005,#N/A,,Producto,"Andina, Caucho, Cauchos, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2448.0,0.0,shopify,0,deny,manual,3890.00,,TRUE,TRUE,600011005,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
caucho-campana-boxer-crown,"CAUCHO CAMPANA BOXER ""CROWN""",,600010996,#N/A,,Producto,"Andina, Campana, Caucho, Cauchos, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2447.0,0.0,shopify,0,deny,manual,3250.00,,TRUE,TRUE,600010996,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
caucho-campana-cbz-160-crown-1,"CAUCHO CAMPANA CBZ-160 ""CROWN""",,600010992,#N/A,,Producto,"Andina, Campana, Caucho, Cauchos, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2446.0,0.0,shopify,0,deny,manual,4750.00,,TRUE,TRUE,600010992,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
caucho-campana-cbf-150-crown,"CAUCHO CAMPANA CBF-150 ""CROWN""",,600010991,#N/A,,Producto,"Andina, Campana, Caucho, Cauchos, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2445.0,0.0,shopify,0,deny,manual,5150.00,,TRUE,TRUE,600010991,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
capuchon-bujia-izquierdo-pulsar-180-dsi-crown,"CAPUCHON BUJIA IZQUIERDO PULSAR 180 DSi ""CROWN""",,600010876,#N/A,,Producto,"Andina, Capuchones Bujía, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2444.0,0.0,shopify,0,deny,manual,2100.00,,TRUE,TRUE,600010876,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
capuchon-bujia-derecho-pulsar-180-dtsi-crown,CAPUCHON BUJIA DERECHO PULSAR 180 DTSi CROWN,,600010875,#N/A,,Producto,"Andina, Capuchones Bujía, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2443.0,0.0,shopify,0,deny,manual,2100.00,,TRUE,TRUE,600010875,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
buje-portacatalina-cd-100-crown,"BUJE PORTACATALINA CD-100 ""CROWN""",,600010500,#N/A,,Producto,"Andina, Bujes, Porta, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2442.0,0.0,shopify,0,deny,manual,3695.00,,TRUE,TRUE,600010500,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
bobina-pulsora-boxer-ct100-crown,"BOBINA PULSORA BOXER CT100 ""CROWN""",,600010420,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2441.0,0.0,shopify,0,deny,manual,6480.00,,TRUE,TRUE,600010420,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
balancin-admision-escape-discover-100s-crown-1,"BALANCIN ADMISION ESCAPE DISCOVER-100S ""CROWN""",,600010177,#N/A,,Producto,"Andina, Balancines, Disco, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2440.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600010177,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
aguja-flotador-carburador-libero-110-crown,"AGUJA FLOTADOR CARBURADOR LIBERO-110 ""CROWN""",,600010015,#N/A,,Producto,"Andina, Carburadores, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2439.0,0.0,shopify,0,deny,manual,3650.00,,TRUE,TRUE,600010015,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
aguja-flotador-carburador-eco-deluxe-crown,"AGUJA FLOTADOR CARBURADOR ECO DELUXE ""CROWN""",,600010005,#N/A,,Producto,"Andina, Carburadores, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2438.0,0.0,shopify,0,deny,manual,1995.00,,TRUE,TRUE,600010005,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
